,leadid,title,eloquascorecard,title_split,temp,temp_level,temp_title,temp_score
22978,00Q2000000kzaVs,"executive director, global head, data warehousing",D4,executive director global head data warehousing,"(c-level, data, 70)",c-level,data,70
22979,00Q2000000kzaVt,"executive leader, big data analytics",D4,executive leader big data analytics,"(c-level, analytics, 90)",c-level,analytics,90
22980,00Q2000000kzaVu,"executive vice president and chief information officer, global data systems",C4,executive vice president and chief information officer global data systems,"(c-level, chief information officer, 85)",c-level,chief information officer,85
22981,00Q2000000kzaVv,"global database administrator, sql server",D4,global database administrator sql server,"(individual contributer, database, 33)",individual contributer,database,33
22982,00Q2000000kzaVw,global exploration information and data lead,D4,global exploration information and data lead,"(manager, information data, 70)",manager,information data,70
22983,00Q2000000kzaVx,global geospatial data lead,D4,global geospatial data lead,"(manager, data, 63)",manager,data,63
22984,00Q2000000kzaVz,"global head, commercial and business intelligence it",D4,global head commercial and business intelligence it,"(department head, business intelligence, 85)",department head,business intelligence,85
22985,00Q2000000kzaW4,"global head, service delivery management, market data technology and services",D4,global head service delivery management market data technology and services,"(department head, data, 66)",department head,data,66
22986,00Q2000000kzaW5,"global head, strategy, governance and enterprise architecture",D4,global head strategy governance and enterprise architecture,"(department head, governance enterprise, 76)",department head,governance enterprise,76
22987,00Q2000000kzaW6,"global it governance and portfolio management, enterprise pmo",D4,global it governance and portfolio management enterprise project management office,"(individual contributer, governance enterprise, 68)",individual contributer,governance enterprise,68
22988,00Q2000000kzaW7,"global manager, data",D4,global manager data,"(manager, data, 63)",manager,data,63
22989,00Q2000000kzaW8,global master data specialist,D4,global master data specialist,"(individual contributer, master data, 60)",individual contributer,master data,60
22990,00Q2000000kzaW9,"global product manager, business intelligence",D4,global product manager business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
22991,00Q2000000kzaWA,global risk governance manager,C4,global risk governance manager,"(manager, governance, 68)",manager,governance,68
22992,00Q2000000kzaWB,"group manager, business intelligence",D4,group manager business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
22993,00Q2000000kzaWC,"group manager, development and business intelligence",D4,group manager development and business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
22994,00Q2000000kzaWD,"group manager, stores analytics",D4,group manager stores analytics,"(manager, analytics, 80)",manager,analytics,80
22995,00Q2000000kzaWE,"group manager/infrastructure architect, business intelligence",D4,group manager infrastructure architect business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
22996,00Q2000000kzaWH,"head, application management & projects securities master data",D4,head application management project securities master data,"(department head, master data, 80)",department head,master data,80
22997,00Q2000000kzaWI,"head, architecture and product data management",D4,head architecture and product data management,"(department head, data management, 85)",department head,data management,85
22998,00Q2000000kzaWK,"head, business intelligence (bi)",D4,head business intelligence business intelligence,"(department head, business intelligence, 85)",department head,business intelligence,85
22999,00Q2000000kzaWL,"head, business intelligence center & data warehousing",D4,head business intelligence center data warehousing,"(department head, business intelligence, 85)",department head,business intelligence,85
23000,00Q2000000kzaWM,"head, corporate governance",D4,head corporate governance,"(department head, governance, 71)",department head,governance,71
23001,00Q2000000kzaWO,"head, data and reporting, procurement services",D4,head data and reporting procurement services,"(department head, data reporting, 76)",department head,data reporting,76
23002,00Q2000000kzaWR,"head, data center",D4,head data center,"(department head, data, 66)",department head,data,66
23003,00Q2000000kzaWS,"head, data center operations and disaster recovery",D4,head data center operations and disaster recovery,"(department head, data operations, 71)",department head,data operations,71
23004,00Q2000000kzaWT,"head, data center services",D4,head data center services,"(department head, data, 66)",department head,data,66
23005,00Q2000000kzab8,"manager, it business intelligence",D4,manager it business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
23006,00Q2000000kzab9,"manager, it business intelligence",D4,manager it business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
23007,00Q2000000kzabA,"manager, it business intelligence",D4,manager it business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
23008,00Q2000000kzabB,"manager, it business intelligence",D4,manager it business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
23009,00Q2000000kzabC,"manager, it data management",D4,manager it data management,"(manager, data management, 80)",manager,data management,80
23010,00Q2000000kzabD,"manager, it data management",D4,manager it data management,"(manager, data management, 80)",manager,data management,80
23011,00Q2000000kzabE,"manager, it data modeling, process and service",D4,manager it data modeling process and service,"(manager, data, 63)",manager,data,63
23012,00Q2000000kzabF,"manager, it development and senior enterprise mdm and data governance architect",D4,manager it development and senior enterprise master data manager and data governance architect,"(manager, data governance, 95)",manager,data governance,95
23013,00Q2000000kzabG,"manager, it development data integration and shadow it",D4,manager it development data integration and shadow it,"(manager, data, 63)",manager,data,63
23014,00Q2000000kzabH,"manager, it governance",D4,manager it governance,"(manager, governance, 68)",manager,governance,68
23015,00Q2000000kzabI,"manager, it process governance and assurance",D4,manager it process governance and assurance,"(manager, governance, 68)",manager,governance,68
23016,00Q2000000kzabJ,"manager, it programs - data management",D4,manager it programs data management,"(manager, data management, 80)",manager,data management,80
23017,00Q2000000kzabK,"manager, it projects and telecom, enterprise data center migration program - application latency ana",D4,manager it project and telecom enterprise data center migration program application latency ana,"(manager, enterprise data, 68)",manager,enterprise data,68
23018,00Q2000000kzabL,"manager, it security and governance",D4,manager it security and governance,"(manager, governance, 68)",manager,governance,68
23019,00Q2000000kzabM,"manager, it security and governance",D4,manager it security and governance,"(manager, governance, 68)",manager,governance,68
23020,00Q2000000kzabO,"manager, it strategy and analytics",D4,manager it strategy and analytics,"(manager, analytics, 80)",manager,analytics,80
23021,00Q2000000kzabP,"manager, it, business intelligence tools",D4,manager it business intelligence tools,"(manager, business intelligence, 80)",manager,business intelligence,80
23022,00Q2000000kzabQ,"manager, marketing analytics and operations",D4,manager marketing analytics and operations,"(manager, analytics, 80)",manager,analytics,80
23023,00Q2000000kzabR,"manager, marketing database",D4,manager marketing database,"(manager, database, 38)",manager,database,38
23024,00Q2000000kzabS,"manager, master data",D4,manager master data,"(manager, master data, 70)",manager,master data,70
23025,00Q2000000kzabT,"manager, master data management",D4,manager master data management,"(manager, data management, 80)",manager,data management,80
23026,00Q2000000kzabU,"manager, master data management and information governance",D4,manager master data management and information governance,"(manager, data management, 80)",manager,data management,80
23027,00Q2000000kzabV,"manager, operations and data management",D4,manager operations and data management,"(manager, data management, 80)",manager,data management,80
23028,00Q2000000kzabW,"manager, oracle database",D4,manager oracle database,"(manager, database, 38)",manager,database,38
23029,00Q2000000kzabX,senior manager,D4,senior manager,"(manager, nan, 58)",manager,,58
23030,00Q2000000kzabY,"manager, pharmacy analytics",D4,manager pharmacy analytics,"(manager, analytics, 80)",manager,analytics,80
23031,00Q2000000kzaba,"manager, pmo and governance",C4,manager project management office and governance,"(manager, governance, 68)",manager,governance,68
